Ticker,Empresa,Resumo,Site,setor_original,Setor,PL,PVP,ROE,DivYield,MarketCap,Preco,Categoria,Score,LucroPorAcao,PrecoJusto,Desconto_%,Ranking,Risco,Risco_num,Farol
BSLI4,BRB BANCO   PN,"O BRB - Banco de Brasília S.A. atua nas atividades de crédito, financiamento e investimento para clientes pessoas físicas e jurídicas no Brasil. A empresa envolvida na distribuição de valores mobiliários e gestão de fundos, cartões de crédito, seguros e prestação de outros serviços relacionados. A empresa era anteriormente conhecida como Banco regional de Brasília SA BRB e mudou seu nome para BRB - Banco de Brasília S.A. em janeiro de 1986. O BRB - Banco de Brasília S.A. foi constituído em 1964 e está sediado em Brasília, Brasil.",https://www.brb.com.br,Financial Services,Serviços Financeiros,1.9257426,0.47462177,0.25134,0.16260000000000002,1894326837.7155497,3.890000104904175,Small Caps,85,2.0200000274720904,30.300000412081356,87.16,58.0,Baixo,,🟢
BSLI3,BRB BANCO   ON,"O BRB - Banco de Brasília S.A. atua nas atividades de crédito, financiamento e investimento para clientes pessoas físicas e jurídicas no Brasil. A empresa envolvida na distribuição de valores mobiliários e gestão de fundos, cartões de crédito, seguros e prestação de outros serviços relacionados. A empresa era anteriormente conhecida como Banco regional de Brasília SA BRB e mudou seu nome para BRB - Banco de Brasília S.A. em janeiro de 1986. O BRB - Banco de Brasília S.A. foi constituído em 1964 e está sediado em Brasília, Brasil.",https://www.brb.com.br,Financial Services,Serviços Financeiros,1.9851487,0.4892631,0.25134,0.147,1949586270.1480198,4.010000228881836,Small Caps,85,2.019999926898089,30.299998903471334,86.77,58.0,Baixo,,🟢
BNBR3,NORD BRASIL ON,"O Banco do Nordeste do Brasil S.A. atua como um banco de desenvolvimento regional na América Latina. Atua por meio dos segmentos Carteira Própria e FNE. A empresa oferece contas de poupança, depósitos à vista e a prazo e custódia de títulos; crédito especializado; crédito para infra-estruturas e microfinanciamento urbano e rural; e serviços de cobrança e cartões de crédito. Atua também na estruturação e distribuição de valores mobiliários, como debêntures, notas promissórias, certificados de recebíveis imobiliários, fundos de investimento; administração de recursos de terceiros, consistindo na administração de fundos de investimento; operações cambiais; gestão de carteira e análise de crédito; e transferências eletrônicas. Atende empresas corporativas, grandes, médias, pequenas e microempresas; agroindústria, produtores rurais e agricultura familiar; sectores de microfinanças urbanas e rurais; entidades representativas; indivíduos; e instituições da administração pública direta e indireta. A empresa atua por meio de pontos de atendimento físicos, incluindo agências e unidades de microcrédito. O Banco do Nordeste do Brasil S.A. foi fundado em 1952 e está sediado em Fortaleza, Brasil.",https://www.bnb.gov.br,Financial Services,Serviços Financeiros,3.8252242,0.7341287,0.20545,0.057300000000000004,11794620125.0,119.5,Mid Caps,100,31.239998952218276,468.5999842832741,74.5,58.0,Baixo,,🟢
BRSR6,BANRISUL    PNB     N1,"O Banco do Estado do Rio Grande do Sul S.A., um banco múltiplo, oferece uma gama de produtos e serviços bancários principalmente no Brasil. A empresa atua em atividades bancárias de varejo, empréstimos, financiamento e investimento, empréstimos hipotecários, desenvolvimento, carteira de arrendamento e câmbio. Também oferece corretagem de valores mobiliários, grupos de consórcios, soluções para o setor de pagamentos, seguros e produtos de previdência e títulos de capitalização. O Banco do Estado do Rio Grande do Sul S.A. foi constituído em 1928 e está sediado em Porto Alegre, Brasil.",https://www.banrisul.com.br,Financial Services,Serviços Financeiros,3.9689734,0.59339875,0.1567,0.0552,6801245209.28496,16.6299991607666,Small Caps,85,4.190000154893102,62.85000232339654,73.54,46.0,Baixo,,🟢
BAZA3,AMAZONIA    ON,"O Banco da Amazônia S.A. fornece produtos e serviços bancários na região amazônica do Brasil. A empresa oferece contas poupança, corrente, simplificada e salário; cartões de crédito; produtos de capitalização; vários empréstimos pessoais e empresariais; planos de pensões; fundos de investimento, certificados de depósitos bancários e recibos de depósitos e cartas de crédito do agronegócio; produtos de seguros; e débito direto e serviços financeiros online. Também oferece programas de financiamento para agricultura familiar, máquinas e equipamentos, atividades rurais e de biodiversidade, caminhões, energia verde, negócios e infraestrutura verdes e investimentos rurais e não rurais, bem como atividades de ciência, tecnologia e inovação; fundo de desenvolvimento e marinha mercante; capital de giro; comércio exterior; e serviços de poupança para pessoas jurídicas, cobrança, adiantamento de cartão, cheque comercial, débito automático, mensagens de celular e domicílio bancário. A empresa foi fundada em 1942 e está sediada em Belém, Brasil.",https://www.bancoamazonia.com.br,Financial Services,Serviços Financeiros,4.127568,0.66495275,0.15239,0.09269999999999999,4842877798.63472,86.38999938964844,Small Caps,85,20.930000278529253,313.9500041779388,72.48,52.0,Baixo,,🟢
BRSR5,BANRISUL    PNA     N1,"O Banco do Estado do Rio Grande do Sul S.A., um banco múltiplo, oferece uma gama de produtos e serviços bancários principalmente no Brasil. A empresa atua em atividades bancárias de varejo, empréstimos, financiamento e investimento, empréstimos hipotecários, desenvolvimento, carteira de arrendamento e câmbio. Também oferece corretagem de valores mobiliários, grupos de consórcios, soluções para o setor de pagamentos, seguros e produtos de previdência e títulos de capitalização. O Banco do Estado do Rio Grande do Sul S.A. foi constituído em 1928 e está sediado em Porto Alegre, Brasil.",https://www.banrisul.com.br,Financial Services,Serviços Financeiros,4.1861577,0.6258698,0.1567,0.053899999999999997,7173412326.58,17.54,Small Caps,85,4.189999817732619,62.84999726598928,72.09,46.0,Baixo,,🟢
BRSR3,BANRISUL    ON      N1,"O Banco do Estado do Rio Grande do Sul S.A., um banco múltiplo, oferece uma gama de produtos e serviços bancários principalmente no Brasil. A empresa atua em atividades bancárias de varejo, empréstimos, financiamento e investimento, empréstimos hipotecários, desenvolvimento, carteira de arrendamento e câmbio. Também oferece corretagem de valores mobiliários, grupos de consórcios, soluções para o setor de pagamentos, seguros e produtos de previdência e títulos de capitalização. O Banco do Estado do Rio Grande do Sul S.A. foi constituído em 1928 e está sediado em Porto Alegre, Brasil.",https://www.banrisul.com.br,Financial Services,Serviços Financeiros,4.4224343,0.6611954,0.1567,0.0495,7578297339.630487,18.530000686645508,Small Caps,70,4.190000219256057,62.85000328884086,70.52,46.0,Baixo,,🟢
SUZB3,SUZANO S.A. ON  ATZ NM,"A Suzano S.A. fabrica e comercializa produtos de celulose e papel no Brasil e internacionalmente. Atua em dois segmentos, Celulose e Papel. A empresa oferece papéis de impressão e escrita revestidos e não revestidos, cartões, papéis tissue e celuloses de mercado e fluff. Também se dedica à pesquisa, desenvolvimento e produção de biocombustíveis; operação de terminais portuários; atividades de pesquisa e desenvolvimento em biotecnologia e polpas nanocristalinas; negócios de geração e distribuição de energia; atividades de transporte rodoviário de cargas; comercialização de equipamentos e peças; pesquisa e desenvolvimento de lignina; industrialização e comercialização de produtos de celulose, microfibras celulósicas, papel e papelão; e industrialização, comercialização e exportação de produtos de celulose. Além disso, a empresa está envolvida em atividades de escritório comercial, capital de risco corporativo e captação de recursos financeiros; produção de bens de consumo através de líquidos à base de celulose; desenvolvimento e produção de fibras, fios e filamentos têxteis à base de celulose; restauração, conservação e preservação de florestas; e pesquisa de matérias-primas para a indústria têxtil. A empresa era anteriormente conhecida como Suzano Papel e Celulose S.A. e mudou seu nome para Suzano S.A. em abril de 2019. A empresa foi fundada em 1924 e está sediada em Salvador, Brasil.",https://www.suzano.com.br,Basic Materials,Materiais Básicos,4.444958,1.3554684,0.35192,0.023399999999999997,59394452699.432945,48.04999923706055,Blue Chips,85,10.810000732753954,162.1500109913093,70.37,46.0,Baixo,,🟢
JHSF3,JHSF PART   ON  ED  NM,"A JHSF Participações S.A., em conjunto com suas subsidiárias, atua no ramo imobiliário no Brasil e internacionalmente. Atua por meio de cinco segmentos: Renda Recorrente; Negócios Imobiliários; Aeroporto, Hotéis e Restaurantes; e Segurando. A empresa atua na construção e operação de shopping centers; compra e venda de imóveis residenciais e comerciais; varejo de artigos de moda; locação de imóveis comerciais; e desenvolvimento e operação de hotéis, atividades turísticas, hotelaria e gastronomia, incluindo bares, cafés e restaurantes. Também se dedica à prestação de serviços de gestão; e soluções de financiamento, serviços e investimentos imobiliários. A JHSF Participações S.A. foi fundada em 1972 e está sediada em São Paulo, Brasil.",https://jhsf.com.br,Real Estate,Imobiliário,4.7400723,1.3913319,0.28806,0.06269999999999999,8780190697.938034,13.130000114440918,Small Caps,85,2.7699999669711617,41.549999504567424,68.4,52.0,Baixo,,🟢
EVEN3,EVEN        ON      NM,"A Even Construtora e Incorporadora S.A. atua como incorporadora e construtora imobiliária no Brasil. A empresa desenvolve e comercializa projetos residenciais, hotéis e centros de arte. Também está envolvida na prospecção de terrenos; incorporação e venda imobiliária; operação do portal da corretora; e atividades de construção de projetos. A empresa foi fundada em 1974 e está sediada em São Paulo, Brasil.",https://www.even.com.br,Real Estate,Imobiliário,4.845071,0.7171896,0.14028,0.1099,1347220789.769474,6.880000114440918,Small Caps,65,1.4199998543759045,21.299997815638566,67.7,40.0,Baixo,,🟢
